feat_0,feat_1,feat_2,feat_3,class
1,422,552,941,6
1,405,552,909,6
1,470,552,893,6
1,470,617,860,6
1,438,600,828,6
1,454,584,844,6
1,487,552,811,6
1,470,535,811,6
1,470,552,828,6
1,503,568,828,6
1,487,535,811,6
1,454,568,828,6
1,405,584,844,6
1,373,535,844,6
1,389,519,860,6
1,389,503,844,6
1,373,454,844,6
1,389,470,860,6
1,389,470,844,6
1,405,470,828,6
1,405,454,828,6
1,373,438,811,6
1,341,422,811,6
1,308,422,828,6
1,341,405,795,6
1,357,454,795,6
1,357,438,795,6
1,357,422,779,6
1,405,487,795,6
1,405,487,811,6
1,422,503,828,6
1,438,454,811,6
1,405,503,844,6
1,422,470,860,6
1,389,487,844,6
1,373,503,828,6
1,373,535,844,6
1,357,552,844,6
1,357,552,860,6
1,357,535,844,6
1,373,535,844,6
1,405,552,876,6
1,438,519,860,6
1,470,535,828,6
1,454,519,844,6
1,454,568,844,6
1,470,584,844,6
1,454,600,828,6
1,454,568,811,6
1,470,552,828,6
1,454,552,844,6
1,470,552,828,6
1,470,552,844,6
1,454,535,876,6
1,454,552,893,6
1,422,568,876,6
1,438,584,860,6
1,422,584,860,6
1,438,600,844,6
1,470,600,811,6
1,470,600,828,6
1,454,600,828,6
1,454,617,844,6
1,470,617,828,6
1,470,633,844,6
1,470,617,860,6
1,454,617,860,6
1,454,617,860,6
1,438,649,860,6
1,422,649,860,6
1,422,617,844,6
1,422,617,844,6
1,422,568,844,6
1,454,552,844,6
1,470,584,844,6
1,470,584,860,6
1,470,552,860,6
1,487,568,844,6
1,470,600,828,6
1,503,552,844,6
1,503,568,860,6
1,503,568,860,6
1,487,600,893,6
1,487,584,860,6
1,503,600,876,6
1,535,568,860,6
1,519,584,860,6
1,519,633,860,6
1,503,617,860,6
1,519,600,844,6
1,519,600,860,6
1,487,617,844,6
1,487,584,828,6
1,519,584,844,6
1,503,617,844,6
1,503,617,844,6
1,503,617,844,6
1,503,600,860,6
1,454,617,876,6
1,470,633,876,6
1,454,633,860,6
1,487,633,893,6
1,454,617,876,6
1,470,633,876,6
1,470,649,876,6
1,470,633,876,6
1,454,649,844,6
1,454,665,860,6
1,454,649,844,6
1,470,649,860,6
1,487,665,828,6
1,454,682,828,6
1,454,665,828,6
1,470,682,844,6
1,454,665,828,6
1,438,714,844,6
1,438,682,844,6
1,422,682,844,6
1,438,698,828,6
1,422,665,795,6
1,438,682,811,6
1,438,698,795,6
1,438,698,795,6
1,422,698,779,6
1,422,649,795,6
1,422,649,811,6
1,422,633,795,6
1,422,633,779,6
1,422,633,779,6
1,422,665,779,6
1,405,649,763,6
1,422,665,763,6
1,438,665,763,6
1,422,714,779,6
1,438,730,779,6
1,438,730,795,6
1,438,714,811,6
1,438,714,795,6
1,454,714,795,6
1,454,714,811,6
1,454,698,795,6
1,438,714,795,6
1,405,714,811,6
1,438,730,795,6
1,438,714,779,6
1,422,698,763,6
1,405,698,763,6
1,422,714,746,6
1,438,649,795,6
1,438,682,795,6
1,422,682,795,6
1,438,682,763,6
1,438,682,763,6
1,405,682,746,6
1,389,730,746,6
1,357,811,763,6
1,373,893,779,6
1,373,795,779,6
1,405,698,746,6
1,422,698,746,6
1,422,698,746,6
1,405,665,714,6
1,422,665,698,6
1,373,698,730,6
1,373,682,714,6
1,308,682,730,6
1,292,665,746,6
1,243,649,763,6
1,243,633,763,6
1,211,633,779,6
1,243,649,746,6
1,259,617,730,6
1,259,665,746,6
1,292,649,730,6
1,292,617,730,6
1,292,600,730,6
1,243,665,730,6
1,259,649,730,6
1,276,649,714,6
1,259,649,746,6
1,259,617,698,6
1,276,617,714,6
1,259,633,730,6
1,259,600,698,6
1,276,600,714,6
1,276,633,698,6
1,292,633,714,6
1,276,633,714,6
1,276,600,698,6
1,259,649,714,6
1,276,633,698,6
1,276,600,698,6
1,259,633,698,6
1,259,633,698,6
1,259,617,698,6
1,259,633,698,6
1,259,617,698,6
1,243,617,698,6
1,243,649,698,6
1,243,633,714,6
1,259,633,714,6
1,243,633,714,6
1,243,633,698,6
1,276,617,698,6
1,259,600,714,6
1,243,617,698,6
1,259,649,698,6
1,276,633,698,6
1,259,633,698,6
1,276,617,698,6
1,259,633,682,6
1,259,617,698,6
1,276,633,698,6
1,276,633,698,6
1,259,633,714,6
1,276,633,698,6
1,259,649,682,6
1,276,649,698,6
1,259,649,682,6
1,276,649,682,6
1,259,649,682,6
1,259,633,698,6
1,259,633,698,6
1,259,649,698,6
1,276,649,682,6
1,243,633,698,6
1,243,617,698,6
1,259,649,698,6
1,276,633,682,6
1,259,617,698,6
1,259,649,698,6
1,243,617,714,6
1,243,633,698,6
1,276,617,714,6
1,276,649,698,6
1,243,649,698,6
1,259,649,698,6
1,292,682,682,6
1,292,665,698,6
1,259,665,682,6
1,259,682,698,6
1,259,698,682,6
1,276,665,682,6
1,276,682,682,6
1,259,665,682,6
1,259,665,665,6
1,276,682,665,6
1,259,682,682,6
1,276,682,682,6
1,259,682,665,6
1,259,698,682,6
1,259,682,682,6
1,292,682,682,6
1,259,665,698,6
1,243,665,682,6
1,259,665,698,6
1,259,649,682,6
1,276,649,698,6
1,292,649,682,6
1,292,649,682,6
1,276,649,682,6
1,276,649,682,6
1,259,665,682,6
1,259,665,698,6
1,243,665,698,6
1,243,682,714,6
1,243,633,698,6
1,259,633,682,6
1,259,633,698,6
1,259,633,698,6
1,259,617,714,6
1,259,633,698,6
1,259,617,714,6
1,276,617,698,6
1,276,617,714,6
1,243,665,698,6
1,227,617,698,6
1,276,649,682,6
1,259,633,682,6
1,259,633,682,6
1,259,649,698,6
1,276,665,682,6
1,292,665,665,6
1,292,665,682,6
1,276,665,682,6
1,276,649,682,6
1,259,665,682,6
1,276,665,682,6
1,276,665,698,6
1,470,552,844,6
1,470,552,844,6
1,470,552,844,6
1,487,519,844,6
1,503,519,860,6
1,503,535,860,6
1,503,535,860,6
1,503,552,844,6
1,487,535,844,6
1,503,535,876,6
1,487,519,860,6
1,503,535,860,6
1,503,519,860,6
1,519,535,844,6
1,487,535,860,6
1,470,535,860,6
1,487,535,860,6
1,487,552,844,6
1,487,535,860,6
1,487,535,860,6
1,487,535,844,6
1,487,535,860,6
1,519,519,844,6
1,487,535,844,6
1,487,535,860,6
1,487,535,876,6
1,503,519,860,6
1,470,552,876,6
1,487,535,876,6
1,503,535,860,6
1,503,519,876,6
1,503,503,893,6
1,487,503,925,6
1,470,470,941,6
1,373,600,958,6
1,341,519,925,6
1,357,519,893,6
1,357,535,893,6
1,373,503,860,6
1,373,503,811,6
1,389,519,779,6
1,405,503,730,6
1,422,470,665,6
1,535,454,714,6
1,389,454,730,6
1,438,422,730,6
1,389,422,714,6
1,405,470,730,6
1,357,568,828,6
1,276,503,958,6
1,292,519,909,6
1,324,617,746,6
1,324,470,682,6
1,243,535,763,6
1,227,438,746,6
1,211,454,714,6
1,178,568,682,6
1,178,535,714,6
1,146,600,698,6
1,146,519,665,6
1,162,357,665,6
1,178,389,665,6
1,146,422,665,6
1,146,389,584,6
1,113,276,584,6
1,129,324,584,6
1,178,324,584,6
1,227,373,552,6
1,243,373,535,6
1,324,373,552,6
1,389,259,503,6
1,422,324,454,6
1,405,341,487,6
1,422,194,438,6
1,357,178,389,6
1,373,146,405,6
1,389,178,405,6
1,422,129,389,6
1,405,162,422,6
1,389,178,422,6
1,389,227,373,6
1,503,324,341,6
1,568,341,357,6
1,617,308,357,6
1,665,243,470,6
1,649,227,438,6
1,682,194,454,6
1,665,178,438,6
1,633,211,422,6
1,665,194,389,6
1,600,211,454,6
1,552,259,470,6
1,617,178,438,6
1,633,227,535,6
1,617,227,503,6
1,649,162,535,6
1,665,129,584,6
1,665,129,600,6
1,698,162,584,6
1,665,146,600,6
1,682,146,600,6
1,649,162,535,6
1,617,129,487,6
1,633,162,405,6
1,633,276,389,6
1,600,259,389,6
1,665,276,341,6
1,682,357,341,6
1,698,373,308,6
1,682,324,373,6
1,682,292,454,6
1,714,276,535,6
1,584,292,617,6
1,600,227,730,6
1,584,194,779,6
1,568,211,730,6
1,568,211,763,6
1,503,178,763,6
1,535,64,665,6
1,649,16,682,6
1,617,129,698,6
1,503,324,698,6
1,665,64,584,6
1,600,227,552,6
1,633,194,487,6
1,584,211,487,6
1,568,129,487,6
1,552,97,487,6
1,503,194,470,6
1,519,146,438,6
1,535,162,470,6
1,568,178,470,6
1,584,178,487,6
1,600,178,487,6
1,568,178,487,6
1,552,162,519,6
1,568,178,552,6
1,552,211,600,6
1,584,243,600,6
1,600,162,535,6
1,600,211,535,6
1,633,227,568,6
1,600,211,600,6
1,584,211,600,6
1,552,194,600,6
1,552,178,584,6
1,487,178,568,6
1,503,178,552,6
1,503,146,552,6
1,503,146,552,6
1,519,129,519,6
1,568,146,503,6
1,568,178,519,6
1,617,162,535,6
1,617,211,519,6
1,584,211,535,6
1,584,211,519,6
1,584,211,519,6
1,584,227,487,6
1,600,178,454,6
1,584,211,454,6
1,568,194,454,6
1,519,178,487,6
1,454,146,438,6
1,503,97,422,6
1,535,97,454,6
1,519,178,487,6
1,535,162,470,6
1,568,162,487,6
1,584,211,487,6
1,568,243,535,6
1,584,178,519,6
1,600,146,535,6
1,584,211,552,6
1,535,194,617,6
1,535,162,535,6
1,552,194,584,6
1,568,162,568,6
1,600,227,552,6
1,682,194,535,6
1,714,324,568,6
1,698,357,600,6
1,682,373,600,6
1,779,341,600,6
1,779,357,617,6
1,730,276,682,6
1,698,259,698,6
1,617,194,730,6
1,600,178,682,6
1,552,162,714,6
1,535,129,730,6
1,470,97,746,6
1,487,129,730,6
1,454,146,714,6
1,454,162,714,6
1,503,146,665,6
1,470,227,682,6
1,487,211,665,6
1,535,194,649,6
1,584,227,665,6
1,584,227,665,6
1,617,227,617,6
1,617,243,633,6
1,617,243,617,6
1,649,259,600,6
1,682,227,584,6
1,730,227,617,6
1,714,243,617,6
1,682,276,617,6
1,665,243,617,6
1,649,276,649,6
1,633,243,649,6
1,633,227,633,6
1,665,259,665,6
1,617,211,682,6
1,584,227,649,6
1,600,243,649,6
1,633,243,665,6
1,617,259,665,6
1,649,243,633,6
1,665,259,633,6
1,682,227,649,6
1,698,227,649,6
1,649,227,682,6
1,665,178,665,6
1,665,243,665,6
1,665,243,682,6
1,665,259,665,6
1,649,259,698,6
1,649,243,665,6
1,649,259,665,6
1,682,243,665,6
1,665,243,665,6
1,665,243,665,6
1,649,243,682,6
1,649,243,665,6
1,649,243,682,6
1,665,243,682,6
1,649,276,665,6
1,665,276,649,6
1,682,259,665,6
1,698,243,682,6
1,682,227,698,6
1,649,211,698,6
1,665,178,665,6
1,649,194,665,6
1,682,211,682,6
1,665,227,649,6
1,698,276,649,6
1,698,276,633,6
1,698,227,649,6
1,698,243,649,6
1,665,227,649,6
1,714,276,633,6
1,682,243,633,6
1,682,243,600,6
1,714,292,617,6
1,714,292,633,6
1,714,308,617,6
1,714,308,600,6
1,746,308,617,6
1,746,324,649,6
1,746,276,617,6
1,730,259,600,6
1,746,276,617,6
1,746,276,600,6
1,730,276,617,6
1,730,276,584,6
1,698,292,600,6
1,730,259,568,6
1,714,292,584,6
1,730,243,600,6
1,730,227,600,6
1,730,259,633,6
1,746,211,617,6
1,746,259,633,6
1,746,308,633,6
1,714,276,665,6
1,714,308,698,6
1,665,292,665,6
1,665,259,633,6
1,649,259,633,6
1,682,259,633,6
1,698,227,633,6
1,763,227,633,6
1,763,259,649,6
1,730,276,633,6
1,714,276,617,6
1,714,276,600,6
1,698,259,617,6
1,714,243,617,6
1,698,243,617,6
1,714,211,600,6
1,730,211,600,6
1,730,292,617,6
1,730,292,633,6
1,763,259,649,6
1,730,259,649,6
1,698,259,649,6
1,714,276,649,6
1,682,276,665,6
1,698,308,665,6
1,698,292,633,6
1,714,276,649,6
1,746,259,633,6
1,763,276,649,6
1,763,276,649,6
1,714,292,649,6
1,714,292,682,6
1,730,308,682,6
1,746,292,665,6
1,714,292,682,6
1,746,292,682,6
1,763,324,698,6
1,763,341,714,6
1,779,308,714,6
1,763,308,714,6
1,698,422,730,6
1,730,405,698,6
1,682,438,730,6
1,682,373,682,6
1,746,308,649,6
1,763,341,649,6
1,763,422,682,6
1,730,324,665,6
1,746,308,649,6
1,682,324,698,6
1,600,373,714,6
1,568,373,763,6
1,730,276,763,6
1,649,211,763,6
1,617,259,682,6
1,649,324,633,6
1,633,292,682,6
1,600,162,665,6
1,584,211,633,6
1,552,211,682,6
1,389,438,568,6
1,324,0,503,6
1,373,0,487,6
1,389,32,535,6
1,324,48,649,6
1,243,32,584,6
1,324,32,552,6
1,357,81,584,6
1,324,259,633,6
1,341,243,617,6
1,405,276,617,6
1,422,438,682,6
1,422,487,714,6
1,454,373,730,6
1,487,373,730,6
1,454,519,811,6
1,438,454,844,6
1,438,487,844,6
1,405,487,876,6
1,373,503,893,6
1,373,552,925,6
1,373,535,909,6
1,389,584,828,6
1,357,584,811,6
1,292,487,811,6
1,324,405,763,6
1,373,568,811,6
1,324,600,925,6
1,292,470,811,6
1,292,552,779,6
1,341,535,811,6
1,324,552,811,6
1,324,535,844,6
1,308,535,860,6
1,292,503,844,6
1,292,600,811,6
1,324,535,714,6
1,373,389,535,6
1,308,535,584,6
1,292,405,909,6
1,292,178,844,6
1,194,535,600,6
1,97,454,763,6
1,194,405,649,6
1,227,422,633,6
1,243,422,617,6
1,243,422,568,6
1,211,422,552,6
1,276,438,568,6
1,259,487,633,6
1,146,373,600,6
1,81,389,584,6
1,16,503,568,6
1,97,487,535,6
1,146,503,535,6
1,129,454,503,6
1,113,470,519,6
1,178,373,503,6
1,178,389,470,6
1,162,487,503,6
1,146,535,503,6
1,211,487,519,6
1,259,519,503,6
1,276,584,487,6
1,259,535,519,6
1,292,470,519,6
1,292,552,535,6
1,259,535,503,6
1,227,503,503,6
1,178,568,552,6
1,211,470,487,6
1,162,470,470,6
1,162,503,438,6
1,292,373,487,6
1,211,454,535,6
1,162,470,535,6
1,194,503,519,6
1,211,470,503,6
1,194,503,535,6
1,194,568,519,6
1,162,584,519,6
1,194,600,535,6
1,178,584,568,6
1,211,535,617,6
1,211,519,600,6
1,194,568,584,6
1,162,568,568,6
1,146,600,584,6
1,194,584,568,6
1,162,584,568,6
1,162,568,552,6
1,178,568,568,6
1,178,568,552,6
1,194,552,552,6
1,194,584,535,6
1,178,568,535,6
1,178,568,535,6
1,178,552,552,6
1,162,568,535,6
1,194,552,519,6
1,194,535,535,6
1,211,552,535,6
1,194,568,535,6
1,194,568,535,6
1,211,552,535,6
1,194,552,535,6
1,194,600,535,6
1,178,568,552,6
1,194,584,535,6
1,178,584,535,6
1,211,584,535,6
1,194,568,535,6
1,178,584,552,6
1,178,568,535,6
1,194,568,535,6
1,178,568,552,6
1,211,568,535,6
1,211,584,552,6
1,162,568,552,6
1,194,584,535,6
1,194,568,552,6
1,194,584,552,6
1,194,568,535,6
1,194,568,535,6
1,162,568,552,6
1,194,584,552,6
1,178,568,535,6
1,194,600,519,6
1,194,584,552,6
1,178,584,552,6
1,178,568,535,6
1,178,568,535,6
1,194,584,552,6
1,194,568,535,6
1,194,584,552,6
1,211,584,535,6
1,194,584,552,6
1,194,600,552,6
1,211,584,535,6
1,211,584,552,6
0,925,178,584,7
0,178,584,568,7
0,178,600,568,7
0,194,600,568,7
0,178,633,552,7
0,178,633,552,7
0,194,584,568,7
0,194,617,568,7
0,194,600,552,7
0,178,617,552,7
0,194,584,552,7
0,194,600,552,7
0,178,617,552,7
0,211,617,552,7
0,178,584,552,7
0,211,584,552,7
0,178,600,552,7
0,194,600,552,7
0,178,584,568,7
0,162,584,552,7
0,194,600,552,7
0,178,600,584,7
0,162,617,568,7
0,162,633,568,7
0,178,649,584,7
0,178,682,600,7
0,178,714,584,7
0,194,746,600,7
0,211,746,600,7
0,211,795,633,7
0,276,860,633,7
0,308,844,600,7
0,389,828,617,7
0,405,795,617,7
0,422,779,649,7
0,470,795,633,7
0,487,860,665,7
0,503,779,665,7
0,519,746,698,7
0,568,730,682,7
0,568,795,682,7
0,600,811,665,7
0,584,763,649,7
0,568,730,633,7
0,552,779,649,7
0,503,714,633,7
0,487,714,682,7
0,422,682,682,7
0,357,649,714,7
0,292,665,730,7
0,259,633,714,7
0,243,649,763,7
0,243,535,714,7
0,227,519,763,7
0,211,487,779,7
0,227,519,779,7
0,227,519,779,7
0,243,503,795,7
0,259,519,795,7
0,259,503,763,7
0,259,470,714,7
0,292,519,730,7
0,292,487,779,7
0,276,503,763,7
0,276,487,763,7
0,276,487,795,7
0,276,519,763,7
0,292,552,779,7
0,292,503,730,7
0,276,519,746,7
0,276,503,746,7
0,276,503,746,7
0,259,470,746,7
0,276,487,763,7
0,243,503,811,7
0,227,487,763,7
0,243,454,779,7
0,227,503,763,7
0,211,503,763,7
0,243,470,763,7
0,227,503,779,7
0,211,519,763,7
0,259,487,795,7
0,276,503,811,7
0,259,584,811,7
0,324,617,811,7
0,357,617,795,7
0,373,617,811,7
0,405,633,779,7
0,503,682,714,7
0,519,698,698,7
0,600,682,714,7
0,617,649,649,7
0,633,665,600,7
0,617,730,665,7
0,633,730,698,7
0,584,763,779,7
0,535,844,730,7
0,519,828,746,7
0,470,909,779,7
0,438,893,746,7
0,422,876,730,7
0,373,909,763,7
0,389,828,698,7
0,389,844,698,7
0,422,828,682,7
0,438,828,665,7
0,454,828,665,7
0,454,828,649,7
0,470,860,682,7
0,487,860,682,7
0,503,844,714,7
0,503,844,714,7
0,503,828,746,7
0,519,811,730,7
0,503,811,730,7
0,487,779,730,7
0,487,828,763,7
0,487,779,746,7
0,470,730,730,7
0,454,730,779,7
0,454,714,763,7
0,422,698,763,7
0,405,665,746,7
0,389,682,763,7
0,373,649,746,7
0,389,682,763,7
0,357,649,795,7
0,373,617,795,7
0,357,617,779,7
0,373,617,828,7
0,308,552,795,7
0,308,519,811,7
0,308,503,795,7
0,324,665,795,7
0,357,617,909,7
0,389,552,811,7
0,357,584,779,7
0,357,584,844,7
0,341,568,844,7
0,373,600,828,7
0,357,568,828,7
0,341,535,811,7
0,373,535,811,7
0,341,535,811,7
0,341,552,811,7
0,357,535,795,7
0,373,535,811,7
0,357,535,795,7
0,357,535,811,7
0,357,535,811,7
0,357,552,828,7
0,357,535,779,7
0,357,535,811,7
0,357,519,811,7
0,373,535,795,7
0,341,535,795,7
0,341,535,811,7
0,357,552,828,7
0,341,519,795,7
0,357,519,795,7
0,341,552,828,7
0,341,519,811,7
0,324,535,795,7
0,357,552,811,7
0,357,552,811,7
0,341,535,795,7
0,341,552,811,7
0,324,519,811,7
0,341,519,811,7
0,324,535,811,7
0,324,535,795,7
0,308,535,811,7
0,324,552,811,7
0,308,584,795,7
0,308,568,730,7
0,292,617,828,7
0,324,600,795,7
0,341,552,795,7
0,470,584,860,7
0,519,552,893,7
0,519,519,860,7
0,487,519,844,7
0,405,568,844,7
0,389,584,763,7
0,373,584,779,7
0,341,568,746,7
0,211,698,958,7
0,357,552,811,7
0,389,617,795,7
0,454,552,795,7
0,422,552,779,7
0,389,552,730,7
0,243,665,1006,7
0,357,519,763,7
0,341,600,811,7
0,357,600,795,7
0,357,584,779,7
0,373,584,779,7
0,357,600,779,7
0,324,714,811,7
0,308,665,779,7
0,341,698,779,7
0,389,698,746,7
0,438,698,714,7
0,503,682,714,7
0,535,714,714,7
0,503,730,698,7
0,503,779,779,7
0,503,779,746,7
0,454,763,746,7
0,454,860,730,7
0,405,893,730,7
0,389,828,730,7
0,422,828,665,7
0,422,876,649,7
0,422,811,617,7
0,438,811,584,7
0,422,860,552,7
0,438,860,487,7
0,438,925,454,7
0,438,893,438,7
0,438,844,487,7
0,422,844,487,7
0,438,860,487,7
0,438,828,503,7
0,422,844,503,7
0,422,860,470,7
0,438,844,503,7
0,405,844,519,7
0,405,876,519,7
0,422,844,503,7
0,422,860,552,7
0,422,893,535,7
0,438,876,552,7
0,470,844,584,7
0,454,844,584,7
0,438,811,617,7
0,454,811,665,7
0,438,795,682,7
0,470,763,714,7
0,454,746,714,7
0,438,746,730,7
0,438,763,746,7
0,422,763,746,7
0,438,763,714,7
0,422,763,746,7
0,438,763,763,7
0,422,763,746,7
0,438,746,763,7
0,438,746,779,7
0,405,730,763,7
0,422,730,746,7
0,422,730,746,7
0,438,746,779,7
0,438,730,779,7
0,438,714,779,7
0,454,763,763,7
0,454,730,779,7
0,438,746,763,7
0,438,746,763,7
0,438,746,746,7
0,389,746,763,7
0,422,746,779,7
0,438,746,779,7
0,438,746,779,7
0,422,746,779,7
0,438,746,763,7
0,438,730,779,7
0,405,746,779,7
0,438,746,779,7
0,454,746,795,7
0,422,763,795,7
0,438,714,779,7
0,422,714,779,7
0,438,714,795,7
0,438,746,779,7
0,422,714,779,7
0,438,714,795,7
0,438,730,795,7
0,422,714,779,7
0,438,730,795,7
0,438,714,779,7
0,438,714,779,7
0,438,698,795,7
0,438,698,795,7
0,422,714,795,7
0,422,698,779,7
0,438,730,779,7
0,422,714,795,7
0,438,714,779,7
0,454,730,779,7
0,422,698,811,7
0,454,682,795,7
0,438,698,795,7
0,438,714,795,7
0,422,714,779,7
0,422,714,795,7
0,438,714,779,7
0,454,698,795,7
0,422,714,811,7
0,438,714,779,7
0,438,698,811,7
0,438,714,779,7
0,422,714,795,7
0,438,714,779,7
0,422,714,795,7
0,422,714,795,7
0,422,714,779,7
0,438,730,795,7
0,454,714,795,7
0,438,714,795,7
0,438,698,795,7
0,438,698,779,7
0,422,730,795,7
0,438,714,795,7
0,422,714,795,7
0,422,714,795,7
0,438,714,795,7
0,405,698,779,7
0,422,698,795,7
0,438,714,779,7
0,422,698,779,7
0,422,714,795,7
0,422,714,779,7
0,438,730,779,7
0,438,714,795,7
0,405,682,779,7
0,422,698,763,7
0,438,698,795,7
0,422,665,779,7
0,405,665,746,7
0,422,714,795,7
0,405,779,795,7
0,389,795,779,7
0,405,860,763,7
0,454,876,698,7
0,503,828,665,7
0,535,795,633,7
0,535,844,665,7
0,568,828,617,7
0,519,828,617,7
0,519,779,600,7
0,487,779,633,7
0,503,811,682,7
0,470,876,535,7
0,422,811,568,7
0,341,876,568,7
0,373,860,470,7
0,373,844,438,7
0,341,828,438,7
0,341,844,373,7
0,324,828,389,7
0,357,779,357,7
0,373,763,357,7
0,373,763,341,7
0,292,763,341,7
0,259,779,292,7
0,292,763,292,7
0,259,746,357,7
0,259,763,405,7
0,292,779,373,7
0,308,795,389,7
0,341,811,454,7
0,373,860,405,7
0,405,860,438,7
0,389,828,487,7
0,438,860,438,7
0,470,860,487,7
0,470,828,487,7
0,503,860,454,7
0,519,860,470,7
0,568,893,470,7
0,552,876,487,7
0,568,844,454,7
0,503,828,503,7
0,519,828,503,7
0,470,844,487,7
0,454,860,470,7
0,422,828,487,7
0,405,844,470,7
0,422,828,454,7
0,438,795,454,7
0,438,860,438,7
0,454,811,389,7
0,470,844,389,7
0,470,844,389,7
0,438,811,389,7
0,470,828,389,7
0,470,844,389,7
0,438,844,357,7
0,454,860,341,7
0,422,811,373,7
0,422,860,357,7
0,438,828,373,7
0,438,811,405,7
0,422,860,373,7
0,438,828,357,7
0,438,811,405,7
0,422,811,438,7
0,405,811,422,7
0,389,828,389,7
0,405,844,405,7
0,422,779,438,7
0,422,811,438,7
0,422,844,422,7
0,438,811,422,7
0,405,811,422,7
0,389,860,438,7
0,373,844,422,7
0,373,828,454,7
0,373,811,454,7
0,389,828,454,7
0,389,795,487,7
0,373,811,487,7
0,373,811,470,7
0,405,811,487,7
0,405,828,487,7
0,389,828,487,7
0,389,811,487,7
0,422,811,487,7
0,422,811,487,7
0,438,779,470,7
0,470,763,454,7
0,470,795,470,7
0,373,811,470,7
0,324,844,405,7
0,259,876,373,7
0,243,844,389,7
0,259,811,389,7
0,276,795,389,7
0,341,779,389,7
0,373,763,405,7
0,389,795,454,7
0,405,795,422,7
0,341,828,422,7
0,308,828,422,7
0,324,811,405,7
0,357,828,438,7
0,373,811,454,7
0,422,844,470,7
0,470,811,470,7
0,503,811,487,7
0,503,828,487,7
0,438,828,454,7
0,389,860,422,7
0,341,844,422,7
0,357,844,422,7
0,341,844,422,7
0,357,811,438,7
0,373,828,470,7
0,389,844,519,7
0,405,860,487,7
0,357,860,454,7
0,341,828,422,7
0,308,828,422,7
0,308,811,454,7
0,341,811,454,7
0,389,828,470,7
0,389,844,487,7
0,422,860,503,7
0,454,844,519,7
0,438,828,503,7
0,422,811,503,7
0,357,828,470,7
0,341,844,454,7
0,308,828,519,7
0,324,828,535,7
0,324,795,535,7
0,373,795,552,7
0,389,779,584,7
0,405,795,600,7
0,438,811,600,7
0,405,844,568,7
0,308,828,552,7
0,324,860,535,7
0,308,795,535,7
0,324,828,535,7
0,357,811,568,7
0,357,811,617,7
0,357,828,584,7
0,357,844,617,7
0,405,828,600,7
0,389,811,600,7
0,373,828,600,7
0,405,811,600,7
0,405,860,600,7
0,422,828,584,7
0,438,844,584,7
0,454,860,568,7
0,454,909,568,7
0,422,828,535,7
0,422,811,568,7
0,438,617,600,7
0,487,552,633,7
0,487,893,535,7
0,389,1023,341,7
0,373,860,470,7
0,389,844,519,7
0,341,617,617,7
0,487,860,730,7
0,519,974,422,7
0,552,1023,259,7
0,470,633,373,7
0,357,308,503,7
0,405,876,682,7
0,454,828,649,7
0,487,941,341,7
0,600,1023,243,7
0,503,665,373,7
0,438,568,519,7
0,341,649,746,7
0,422,746,665,7
0,454,1006,324,7
0,600,1023,227,7
0,438,698,389,7
0,438,503,535,7
0,373,746,649,7
0,422,909,584,7
0,454,1023,292,7
0,535,1006,341,7
0,454,730,470,7
0,422,373,649,7
0,373,714,649,7
0,438,990,357,7
0,519,1023,162,7
0,503,828,389,7
0,470,584,600,7
0,389,552,795,7
0,389,746,682,7
0,503,1023,292,7
0,600,1006,243,7
0,438,909,438,7
0,405,341,600,7
0,405,746,649,7
0,422,941,535,7
0,454,990,324,7
0,584,1023,243,7
0,487,746,438,7
0,405,584,617,7
0,341,665,746,7
0,487,828,633,7
0,503,1023,373,7
0,617,1006,357,7
0,438,665,503,7
0,422,633,649,7
0,454,763,665,7
0,487,958,470,7
0,552,1023,292,7
0,535,974,454,7
0,470,649,617,7
0,405,373,714,7
0,454,698,600,7
0,535,1023,292,7
0,600,1023,292,7
0,438,763,454,7
0,422,503,568,7
0,389,730,633,7
0,470,876,503,7
0,519,1023,292,7
0,568,990,341,7
0,470,811,470,7
0,454,389,633,7
0,438,730,682,7
0,487,990,422,7
0,584,1023,211,7
0,568,763,373,7
0,487,405,503,7
0,405,682,633,7
0,438,795,568,7
0,519,1023,341,7
0,633,1023,292,7
0,503,779,389,7
0,454,568,519,7
0,438,730,617,7
0,454,779,584,7
0,503,1006,341,7
0,617,1006,341,7
0,568,714,405,7
0,438,503,568,7
0,357,617,617,7
0,357,1006,259,7
0,617,1023,178,7
0,535,876,373,7
0,470,714,568,7
0,470,487,665,7
0,405,714,649,7
0,454,1023,276,7
0,649,1023,194,7
0,503,844,373,7
0,454,535,503,7
0,470,746,682,7
0,454,828,535,7
0,568,1023,259,7
0,665,958,292,7
0,519,470,454,7
0,503,519,665,7
0,438,795,552,7
0,535,1023,243,7
0,665,1023,243,7
0,617,811,422,7
0,503,470,568,7
0,470,714,617,7
0,470,941,405,7
0,600,1023,292,7
0,617,860,389,7
0,535,519,584,7
0,438,649,617,7
0,422,1006,438,7
0,568,1023,276,7
0,584,941,357,7
0,405,584,535,7
0,470,584,633,7
0,470,763,519,7
0,519,1023,259,7
0,584,1006,324,7
0,519,633,503,7
0,503,503,649,7
0,487,746,568,7
0,503,1023,292,7
0,649,1023,308,7
0,487,649,487,7
0,438,454,649,7
0,438,763,584,7
0,487,1006,324,7
0,665,1023,292,7
0,519,714,454,7
